시도,시군구,성별,연령구분, 2019년 ,,, 2020년 ,,, 2021년 ,,, 2022년 ,,, 2023년 ,,,,,
,,,,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,,,
경기,연천군,여,80~89세," 67,314,600 "," 1,604 ", 201 ," 55,453,810 "," 1,404 ", 195 ," 62,829,480 "," 1,535 ", 201 ," 69,941,030 "," 1,619 ", 237 ," 34,337,750 "," 1,228 ", 218 ,,,
경기,연천군,여,90~99세," 6,933,530 ", 137 , 15 ," 5,418,730 ", 118 , 16 ," 4,076,610 ", 102 , 17 ," 4,598,900 ", 112 , 18 ," 1,752,120 ", 83 , 14 ,,,
경기,연천군,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,광명시,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,광명시,남,10~19세," 2,456,130 ", 93 , 27 ," 4,543,620 ", 114 , 28 ," 3,247,770 ", 90 , 27 ," 11,364,010 ", 162 , 41 ," 14,149,080 ", 186 , 47 ,,,
경기,광명시,남,20~29세," 12,040,560 ", 316 , 81 ," 12,592,800 ", 366 , 82 ," 15,931,800 ", 413 , 97 ," 26,927,510 ", 458 , 120 ," 38,891,390 ", 570 , 130 ,,,
경기,광명시,남,30~39세," 66,559,190 "," 2,141 ", 410 ," 80,000,990 "," 2,169 ", 425 ," 80,320,460 "," 2,101 ", 408 ," 91,898,570 "," 2,200 ", 477 ," 117,012,300 "," 2,403 ", 498 ,,,
경기,광명시,남,40~49세," 237,058,810 "," 8,257 "," 1,462 "," 268,460,270 "," 8,002 "," 1,468 "," 284,720,360 "," 8,351 "," 1,547 "," 314,165,800 "," 8,458 "," 1,669 "," 376,779,440 "," 8,916 "," 1,779 ",,,
경기,광명시,남,50~59세," 442,921,410 "," 16,437 "," 2,715 "," 471,131,780 "," 15,780 "," 2,743 "," 464,042,380 "," 15,141 "," 2,717 "," 530,412,670 "," 15,605 "," 2,900 "," 674,660,820 "," 16,803 "," 3,142 ",,,
경기,광명시,남,60~69세," 481,187,520 "," 18,253 "," 2,886 "," 512,036,180 "," 18,627 "," 3,055 "," 619,977,800 "," 19,757 "," 3,193 "," 741,067,200 "," 20,231 "," 3,563 "," 977,258,070 "," 22,399 "," 3,900 ",,,
경기,광명시,남,70~79세," 418,931,830 "," 12,591 "," 1,836 "," 426,771,000 "," 12,612 "," 1,774 "," 349,329,690 "," 12,094 "," 1,811 "," 391,925,050 "," 12,089 "," 2,022 "," 535,810,780 "," 13,521 "," 2,139 ",,,
경기,광명시,남,80~89세," 145,260,380 "," 3,980 ", 493 ," 145,073,050 "," 3,986 ", 512 ," 129,346,990 "," 4,172 ", 522 ," 241,504,950 "," 4,961 ", 654 ," 197,447,130 "," 5,362 ", 763 ,,,
경기,광명시,남,90~99세," 10,320,590 ", 183 , 34 ," 22,519,240 ", 352 , 32 ," 3,397,680 ", 134 , 29 ," 26,277,870 ", 425 , 43 ," 24,801,790 ", 311 , 51 ,,,
경기,광명시,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,광명시,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - ," 1,167,270 ", 23 , 11 ,,,
경기,광명시,여,10~19세," 2,488,430 ", 58 , 12 ," 2,371,380 ", 49 , 12 ," 4,174,020 ", 94 , 24 ," 10,782,570 ", 135 , 28 ," 11,998,870 ", 149 , 31 ,,,
경기,광명시,여,20~29세," 11,172,780 ", 344 , 70 ," 10,261,210 ", 308 , 72 ," 11,891,950 ", 309 , 77 ," 21,219,940 ", 432 , 106 ," 28,072,450 ", 500 , 109 ,,,
경기,광명시,여,30~39세," 32,688,700 "," 1,031 ", 205 ," 31,030,450 ", 973 , 183 ," 38,917,280 "," 1,085 ", 208 ," 44,810,550 "," 1,105 ", 248 ," 65,341,830 "," 1,367 ", 302 ,,,
경기,광명시,여,40~49세," 102,392,260 "," 3,771 ", 622 ," 99,252,120 "," 3,470 ", 604 ," 116,801,280 "," 3,740 ", 664 ," 153,641,100 "," 3,800 ", 725 ," 156,416,650 "," 3,729 ", 714 ,,,
경기,광명시,여,50~59세," 289,693,030 "," 10,610 "," 1,696 "," 291,053,320 "," 10,175 "," 1,692 "," 309,882,760 "," 10,085 "," 1,712 "," 399,144,170 "," 10,707 "," 1,883 "," 487,487,290 "," 11,489 "," 1,960 ",,,
경기,광명시,여,60~69세," 416,924,290 "," 15,366 "," 2,325 "," 500,584,190 "," 16,305 "," 2,551 "," 535,947,450 "," 17,067 "," 2,663 "," 616,469,840 "," 17,518 "," 3,028 "," 742,708,470 "," 18,615 "," 3,171 ",,,
경기,광명시,여,70~79세," 440,777,560 "," 14,819 "," 1,997 "," 483,053,420 "," 15,515 "," 2,056 "," 440,045,830 "," 14,535 "," 2,029 "," 458,276,910 "," 14,292 "," 2,290 "," 613,964,120 "," 15,955 "," 2,392 ",,,
경기,광명시,여,80~89세," 315,054,860 "," 8,150 ", 875 ," 274,474,890 "," 8,042 ", 915 ," 293,119,030 "," 7,978 "," 1,000 "," 313,096,550 "," 8,191 "," 1,128 "," 438,008,380 "," 9,592 "," 1,230 ",,,
경기,광명시,여,90~99세," 50,997,570 ", 842 , 67 ," 16,193,950 ", 445 , 57 ," 11,497,440 ", 507 , 79 ," 20,832,640 ", 629 , 102 ," 36,099,580 ", 843 , 118 ,,,
경기,광명시,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,동두천시,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,동두천시,남,10~19세," 1,168,260 ", 39 , 12 , - , - , - ," 1,480,910 ", 34 , 12 , - , - , - , - , - , - ,,,
경기,동두천시,남,20~29세," 3,795,030 ", 118 , 28 ," 4,184,910 ", 109 , 33 ," 4,874,670 ", 110 , 29 ," 5,653,930 ", 143 , 37 ," 7,417,700 ", 201 , 38 ,,,
경기,동두천시,남,30~39세," 24,065,010 ", 729 , 148 ," 20,144,710 ", 637 , 132 ," 23,394,970 ", 676 , 146 ," 21,608,650 ", 632 , 130 ," 28,436,500 ", 769 , 138 ,,,
경기,동두천시,남,40~49세," 104,370,180 "," 3,424 ", 560 ," 113,031,370 "," 3,267 ", 537 ," 126,694,130 "," 3,226 ", 535 ," 124,659,560 "," 2,921 ", 470 ," 107,896,030 "," 2,721 ", 455 ,,,
경기,동두천시,남,50~59세," 212,953,290 "," 7,685 "," 1,111 "," 224,298,360 "," 7,421 "," 1,167 "," 217,065,100 "," 6,974 "," 1,167 "," 214,506,990 "," 6,812 "," 1,142 "," 249,500,580 "," 7,064 "," 1,121 ",,,
경기,동두천시,남,60~69세," 231,718,030 "," 7,884 "," 1,067 "," 290,457,220 "," 8,623 "," 1,177 "," 355,227,050 "," 9,283 "," 1,274 "," 340,541,930 "," 9,575 "," 1,336 "," 359,503,830 "," 10,056 "," 1,362 ",,,
경기,동두천시,남,70~79세," 256,589,960 "," 7,135 ", 768 ," 253,610,890 "," 6,566 ", 780 ," 271,045,150 "," 6,115 ", 749 ," 186,502,940 "," 5,139 ", 740 ," 180,110,360 "," 5,203 ", 748 ,,,
경기,동두천시,남,80~89세," 66,000,860 "," 2,655 ", 297 ," 98,922,630 "," 2,693 ", 330 ," 98,876,320 "," 2,757 ", 351 ," 124,291,190 "," 3,068 ", 379 ," 94,206,740 "," 2,876 ", 387 ,,,
경기,동두천시,남,90~99세," 4,355,210 ", 120 , 17 ," 1,859,540 ", 86 , 15 ," 11,582,690 ", 176 , 22 ," 9,798,380 ", 173 , 21 ," 15,052,250 ", 232 , 21 ,,,
경기,동두천시,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,동두천시,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,동두천시,여,10~19세, - , - , - , - , - , - ," 5,096,080 ", 68 , 11 , - , - , - , - , - , - ,,,
경기,동두천시,여,20~29세," 3,683,840 ", 117 , 26 ," 3,089,020 ", 88 , 24 ," 4,396,020 ", 103 , 31 ," 5,462,030 ", 144 , 33 ," 5,645,980 ", 119 , 31 ,,,
경기,동두천시,여,30~39세," 21,578,780 ", 549 , 95 ," 15,790,810 ", 505 , 93 ," 17,715,590 ", 447 , 93 ," 15,076,010 ", 387 , 81 ," 15,145,740 ", 426 , 71 ,,,
경기,동두천시,여,40~49세," 49,964,370 "," 1,727 ", 285 ," 48,924,360 "," 1,672 ", 279 ," 51,660,960 "," 1,671 ", 274 ," 64,827,850 "," 1,783 ", 288 ," 61,384,580 "," 1,664 ", 260 ,,,
경기,동두천시,여,50~59세," 173,511,090 "," 5,802 ", 773 ," 155,447,790 "," 5,393 ", 794 ," 155,250,080 "," 5,141 ", 828 ," 164,022,440 "," 5,157 ", 786 ," 179,542,450 "," 4,997 ", 732 ,,,
경기,동두천시,여,60~69세," 199,129,710 "," 7,009 ", 985 ," 209,210,040 "," 7,107 "," 1,083 "," 230,095,570 "," 7,620 "," 1,134 "," 274,270,140 "," 8,313 "," 1,198 "," 298,049,350 "," 8,453 "," 1,191 ",,,
경기,동두천시,여,70~79세," 259,224,670 "," 8,809 "," 1,058 "," 288,036,460 "," 8,631 "," 1,086 "," 267,537,070 "," 7,858 "," 1,063 "," 282,939,920 "," 7,739 "," 1,017 "," 289,174,790 "," 7,876 "," 1,009 ",,,
경기,동두천시,여,80~89세," 233,536,910 "," 5,703 ", 539 ," 161,266,360 "," 4,537 ", 585 ," 224,494,430 "," 5,122 ", 613 ," 169,803,100 "," 4,567 ", 673 ," 163,774,860 "," 4,462 ", 639 ,,,
경기,동두천시,여,90~99세," 10,239,390 ", 328 , 52 ," 63,454,030 ", 906 , 51 ," 66,077,380 ", 999 , 55 ," 30,802,590 ", 565 , 53 ," 8,165,000 ", 267 , 49 ,,,
경기,동두천시,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,부천시,남,0~9세, - , - , - ," 7,432,690 ", 64 , 12 ," 24,432,440 ", 139 , 19 ," 11,305,120 ", 81 , 17 ," 9,727,570 ", 61 , 13 ,,,
경기,부천시,남,10~19세," 69,680,250 ", 770 , 131 ," 103,950,450 ", 748 , 110 ," 82,110,540 ", 903 , 135 ," 110,889,020 ", 991 , 156 ," 104,247,690 ", 802 , 147 ,,,
경기,부천시,남,20~29세," 156,650,020 "," 1,902 ", 361 ," 162,605,510 "," 2,023 ", 382 ," 188,691,230 "," 2,349 ", 467 ," 150,290,780 "," 2,058 ", 441 ," 135,386,540 "," 1,830 ", 416 ,,,
경기,부천시,남,30~39세," 493,142,850 "," 8,533 "," 1,593 "," 501,723,900 "," 8,724 "," 1,642 "," 510,548,540 "," 9,227 "," 1,694 "," 576,941,620 "," 8,644 "," 1,727 "," 491,459,290 "," 7,406 "," 1,599 ",,,
경기,부천시,남,40~49세," 1,263,918,860 "," 27,612 "," 4,702 "," 1,230,076,550 "," 26,747 "," 4,661 "," 1,466,427,300 "," 27,504 "," 4,870 "," 1,322,413,480 "," 26,281 "," 4,891 "," 1,204,237,650 "," 22,291 "," 4,651 ",,,
경기,부천시,남,50~59세," 2,563,150,980 "," 62,500 "," 10,137 "," 2,540,039,610 "," 61,018 "," 10,149 "," 2,593,272,760 "," 60,043 "," 10,256 "," 2,517,729,650 "," 56,822 "," 10,215 "," 2,436,840,810 "," 48,398 "," 9,662 ",,,
경기,부천시,남,60~69세," 2,897,705,070 "," 66,914 "," 10,417 "," 3,163,981,290 "," 70,726 "," 11,307 "," 3,139,392,290 "," 75,109 "," 12,324 "," 3,493,445,010 "," 76,677 "," 12,968 "," 3,433,880,330 "," 70,083 "," 13,155 ",,,
경기,부천시,남,70~79세," 1,754,813,990 "," 35,604 "," 4,875 "," 1,815,641,570 "," 37,755 "," 5,302 "," 1,847,660,520 "," 38,805 "," 5,597 "," 1,851,262,000 "," 39,663 "," 6,106 "," 2,065,670,220 "," 37,083 "," 6,406 ",,,
경기,부천시,남,80~89세," 526,447,950 "," 10,660 "," 1,426 "," 699,908,410 "," 12,394 "," 1,523 "," 815,752,370 "," 13,157 "," 1,684 "," 742,096,350 "," 13,268 "," 1,882 "," 879,458,390 "," 12,519 "," 1,980 ",,,
경기,부천시,남,90~99세," 26,897,580 ", 628 , 88 ," 51,375,670 ", 954 , 81 ," 51,888,030 ", 917 , 93 ," 49,157,590 ", 794 , 107 ," 120,589,020 "," 1,317 ", 127 ,,,
경기,부천시,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,부천시,여,0~9세," 7,526,650 ", 79 , 12 ," 34,176,340 ", 177 , 13 ," 11,448,900 ", 90 , 15 ," 22,546,130 ", 144 , 22 ," 20,665,080 ", 112 , 17 ,,,
경기,부천시,여,10~19세," 74,575,680 ", 642 , 92 ," 56,353,970 ", 565 , 90 ," 65,183,110 ", 673 , 100 ," 78,506,060 ", 712 , 106 ," 77,061,870 ", 631 , 111 ,,,
경기,부천시,여,20~29세," 152,449,300 "," 1,706 ", 307 ," 145,186,790 "," 1,795 ", 325 ," 147,998,930 "," 1,936 ", 398 ," 159,571,830 "," 1,881 ", 402 ," 99,740,390 "," 1,566 ", 390 ,,,
경기,부천시,여,30~39세," 250,517,140 "," 4,495 ", 848 ," 273,302,090 "," 4,464 ", 863 ," 260,336,480 "," 4,892 ", 929 ," 315,163,100 "," 4,752 ", 948 ," 233,069,470 "," 3,846 ", 889 ,,,
경기,부천시,여,40~49세," 614,065,910 "," 13,619 "," 2,256 "," 549,365,030 "," 13,065 "," 2,213 "," 640,576,700 "," 13,789 "," 2,394 "," 699,122,590 "," 13,695 "," 2,350 "," 634,641,650 "," 11,897 "," 2,305 ",,,
경기,부천시,여,50~59세," 2,053,881,720 "," 45,538 "," 6,959 "," 1,996,317,260 "," 44,100 "," 6,951 "," 1,872,446,490 "," 42,350 "," 6,961 "," 1,847,775,460 "," 40,258 "," 6,846 "," 1,606,873,300 "," 33,508 "," 6,463 ",,,
경기,부천시,여,60~69세," 2,414,141,580 "," 52,596 "," 8,176 "," 2,603,562,370 "," 56,432 "," 8,833 "," 2,724,056,900 "," 60,896 "," 9,754 "," 2,823,574,600 "," 60,996 "," 10,199 "," 2,859,429,000 "," 55,600 "," 10,405 ",,,
경기,부천시,여,70~79세," 1,987,549,420 "," 44,004 "," 6,148 "," 1,965,527,370 "," 43,848 "," 6,221 "," 2,041,983,260 "," 44,197 "," 6,451 "," 1,927,133,590 "," 42,949 "," 6,683 "," 1,794,955,670 "," 38,346 "," 6,610 ",,,
경기,부천시,여,80~89세," 1,271,633,440 "," 22,087 "," 2,749 "," 1,420,818,920 "," 22,344 "," 2,824 "," 1,224,562,850 "," 22,793 "," 3,084 "," 1,485,207,990 "," 24,910 "," 3,500 "," 1,272,591,800 "," 22,079 "," 3,582 ",,,
경기,부천시,여,90~99세," 110,084,830 "," 1,533 ", 208 ," 149,370,550 "," 2,357 ", 238 ," 162,717,480 "," 2,153 ", 259 ," 165,430,310 "," 2,438 ", 320 ," 187,650,280 "," 2,390 ", 346 ,,,
경기,부천시,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,부천소사구,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,부천소사구,남,10~19세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,부천소사구,남,20~29세, - , - , - , - , - , - , - , - , - , - , - , - ," 8,478,240 ", 104 , 40 ,,,
경기,부천소사구,남,30~39세, - , - , - , - , - , - , - , - , - , - , - , - ," 11,287,330 ", 188 , 136 ,,,
경기,부천소사구,남,40~49세, - , - , - , - , - , - , - , - , - , - , - , - ," 31,416,180 ", 618 , 513 ,,,
경기,부천소사구,남,50~59세, - , - , - , - , - , - , - , - , - , - , - , - ," 83,374,350 "," 1,343 "," 1,082 ",,,
경기,부천소사구,남,60~69세, - , - , - , - , - , - , - , - , - , - , - , - ," 127,057,710 "," 2,282 "," 1,713 ",,,
경기,부천소사구,남,70~79세, - , - , - , - , - , - , - , - , - , - , - , - ," 95,526,760 "," 1,508 "," 1,018 ",,,
경기,부천소사구,남,80~89세, - , - , - , - , - , - , - , - , - , - , - , - ," 39,371,810 ", 432 , 321 ,,,
경기,부천소사구,남,90~99세, - , - , - , - , - , - , - , - , - , - , - , - ," 7,291,200 ", 89 , 16 ,,,
경기,부천소사구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,부천소사구,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,부천소사구,여,10~19세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,부천소사구,여,20~29세, - , - , - , - , - , - , - , - , - , - , - , - ," 1,473,030 ", 25 , 23 ,,,
경기,부천소사구,여,30~39세, - , - , - , - , - , - , - , - , - , - , - , - ," 6,693,070 ", 96 , 79 ,,,
경기,부천소사구,여,40~49세, - , - , - , - , - , - , - , - , - , - , - , - ," 14,457,790 ", 272 , 222 ,,,
경기,부천소사구,여,50~59세, - , - , - , - , - , - , - , - , - , - , - , - ," 39,376,220 ", 805 , 658 ,,,
경기,부천소사구,여,60~69세, - , - , - , - , - , - , - , - , - , - , - , - ," 114,295,780 "," 1,642 "," 1,255 ",,,
경기,부천소사구,여,70~79세, - , - , - , - , - , - , - , - , - , - , - , - ," 83,344,040 "," 1,246 ", 961 ,,,
경기,부천소사구,여,80~89세, - , - , - , - , - , - , - , - , - , - , - , - ," 89,724,020 ", 755 , 520 ,,,
경기,부천소사구,여,90~99세, - , - , - , - , - , - , - , - , - , - , - , - ," 5,320,530 ", 73 , 40 ,,,
경기,부천소사구,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,부천오정구,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,부천오정구,남,10~19세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,부천오정구,남,20~29세, - , - , - , - , - , - , - , - , - , - , - , - ," 975,150 ", 37 , 31 ,,,
경기,부천오정구,남,30~39세, - , - , - , - , - , - , - , - , - , - , - , - ," 7,955,460 ", 156 , 115 ,,,
경기,부천오정구,남,40~49세, - , - , - , - , - , - , - , - , - , - , - , - ," 15,336,020 ", 398 , 330 ,,,
경기,부천오정구,남,50~59세, - , - , - , - , - , - , - , - , - , - , - , - ," 37,069,780 "," 1,082 ", 898 ,,,
경기,부천오정구,남,60~69세, - , - , - , - , - , - , - , - , - , - , - , - ," 46,869,170 "," 1,384 "," 1,114 ",,,
경기,부천오정구,남,70~79세, - , - , - , - , - , - , - , - , - , - , - , - ," 16,940,060 ", 610 , 489 ,,,
경기,부천오정구,남,80~89세, - , - , - , - , - , - , - , - , - , - , - , - ," 5,793,280 ", 230 , 178 ,,,
경기,부천오정구,남,90~99세, - , - , - , - , - , - , - , - , - , - , - , - ," 6,036,940 ", 78 , 14 ,,,
경기,부천오정구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,부천오정구,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,부천오정구,여,10~19세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,부천오정구,여,20~29세, - , - , - , - , - , - , - , - , - , - , - , - ," 2,166,460 ", 30 , 19 ,,,
경기,부천오정구,여,30~39세, - , - , - , - , - , - , - , - , - , - , - , - ," 6,193,090 ", 90 , 60 ,,,
경기,부천오정구,여,40~49세, - , - , - , - , - , - , - , - , - , - , - , - ," 8,710,020 ", 236 , 183 ,,,
경기,부천오정구,여,50~59세, - , - , - , - , - , - , - , - , - , - , - , - ," 23,337,050 ", 740 , 606 ,,,
경기,부천오정구,여,60~69세, - , - , - , - , - , - , - , - , - , - , - , - ," 36,460,290 "," 1,155 ", 869 ,,,
경기,부천오정구,여,70~79세, - , - , - , - , - , - , - , - , - , - , - , - ," 27,601,910 ", 774 , 548 ,,,
경기,부천오정구,여,80~89세, - , - , - , - , - , - , - , - , - , - , - , - ," 20,446,870 ", 564 , 370 ,,,
경기,부천오정구,여,90~99세, - , - , - , - , - , - , - , - , - , - , - , - ," 20,666,270 ", 175 , 29 ,,,
경기,부천오정구,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,부천원미구,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,부천원미구,남,10~19세, - , - , - , - , - , - , - , - , - , - , - , - ," 9,157,880 ", 124 , 72 ,,,
경기,부천원미구,남,20~29세, - , - , - , - , - , - , - , - , - , - , - , - ," 12,328,180 ", 211 , 128 ,,,
경기,부천원미구,남,30~39세, - , - , - , - , - , - , - , - , - , - , - , - ," 70,249,680 ", 822 , 504 ,,,
경기,부천원미구,남,40~49세, - , - , - , - , - , - , - , - , - , - , - , - ," 118,626,760 "," 2,188 "," 1,499 ",,,
경기,부천원미구,남,50~59세, - , - , - , - , - , - , - , - , - , - , - , - ," 242,575,010 "," 4,201 "," 2,955 ",,,
경기,부천원미구,남,60~69세, - , - , - , - , - , - , - , - , - , - , - , - ," 389,560,710 "," 6,258 "," 4,209 ",,,
경기,부천원미구,남,70~79세, - , - , - , - , - , - , - , - , - , - , - , - ," 219,172,590 "," 2,962 "," 1,997 ",,,
경기,부천원미구,남,80~89세, - , - , - , - , - , - , - , - , - , - , - , - ," 74,889,170 ", 864 , 559 ,,,
경기,부천원미구,남,90~99세, - , - , - , - , - , - , - , - , - , - , - , - ," 2,019,510 ", 51 , 34 ,,,
경기,부천원미구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,부천원미구,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - ," 1,765,560 ", 21 , 12 ,,,
경기,부천원미구,여,10~19세, - , - , - , - , - , - , - , - , - , - , - , - ," 7,210,510 ", 104 , 57 ,,,
경기,부천원미구,여,20~29세, - , - , - , - , - , - , - , - , - , - , - , - ," 9,578,760 ", 171 , 131 ,,,
경기,부천원미구,여,30~39세, - , - , - , - , - , - , - , - , - , - , - , - ," 29,556,570 ", 507 , 303 ,,,
경기,부천원미구,여,40~49세, - , - , - , - , - , - , - , - , - , - , - , - ," 65,100,560 "," 1,252 ", 785 ,,,
경기,부천원미구,여,50~59세, - , - , - , - , - , - , - , - , - , - , - , - ," 148,080,440 "," 2,848 "," 1,947 ",,,
경기,부천원미구,여,60~69세, - , - , - , - , - , - , - , - , - , - , - , - ," 344,642,050 "," 4,880 "," 3,247 ",,,
경기,부천원미구,여,70~79세, - , - , - , - , - , - , - , - , - , - , - , - ," 165,638,360 "," 2,907 "," 2,024 ",,,
경기,부천원미구,여,80~89세, - , - , - , - , - , - , - , - , - , - , - , - ," 113,046,200 "," 1,582 ", 992 ,,,
경기,부천원미구,여,90~99세, - , - , - , - , - , - , - , - , - , - , - , - ," 14,707,390 ", 124 , 84 ,,,
경기,부천원미구,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,성남수정구,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,성남수정구,남,10~19세," 1,098,640 ", 30 , 14 ," 938,130 ", 22 , 11 ," 7,424,550 ", 128 , 28 ," 4,373,180 ", 116 , 14 ," 4,599,470 ", 121 , 24 ,,,
경기,성남수정구,남,20~29세," 8,060,870 ", 256 , 63 ," 14,333,130 ", 333 , 80 ," 14,867,320 ", 374 , 98 ," 16,341,760 ", 439 , 101 ," 25,662,670 ", 363 , 92 ,,,
경기,성남수정구,남,30~39세," 37,876,530 "," 1,292 ", 268 ," 42,817,870 "," 1,448 ", 314 ," 50,736,820 "," 1,488 ", 319 ," 60,665,320 "," 1,595 ", 379 ," 66,789,270 "," 1,669 ", 407 ,,,
경기,성남수정구,남,40~49세," 167,005,600 "," 5,936 "," 1,053 "," 195,056,850 "," 6,108 "," 1,089 "," 203,807,680 "," 6,193 "," 1,177 "," 212,638,980 "," 6,233 "," 1,201 "," 243,666,880 "," 6,222 "," 1,262 ",,,
경기,성남수정구,남,50~59세," 348,721,630 "," 13,324 "," 2,180 "," 379,290,290 "," 13,527 "," 2,269 "," 400,252,410 "," 13,745 "," 2,443 "," 424,616,040 "," 14,311 "," 2,524 "," 536,861,910 "," 15,051 "," 2,644 ",,,
경기,성남수정구,남,60~69세," 361,815,570 "," 15,029 "," 2,317 "," 414,407,930 "," 16,039 "," 2,501 "," 506,528,030 "," 17,647 "," 2,843 "," 534,770,140 "," 19,193 "," 3,135 "," 648,682,480 "," 20,291 "," 3,319 ",,,
경기,성남수정구,남,70~79세," 222,787,530 "," 9,302 "," 1,281 "," 223,494,070 "," 9,434 "," 1,394 "," 252,895,980 "," 10,073 "," 1,477 "," 348,008,320 "," 11,478 "," 1,627 "," 419,851,430 "," 12,133 "," 1,761 ",,,
경기,성남수정구,남,80~89세," 88,281,610 "," 2,511 ", 310 ," 94,815,390 "," 2,866 ", 362 ," 108,864,590 "," 3,115 ", 442 ," 130,286,470 "," 3,698 ", 534 ," 160,319,060 "," 4,258 ", 604 ,,,
경기,성남수정구,남,90~99세," 596,690 ", 42 , 10 ," 4,307,200 ", 102 , 17 ," 8,758,240 ", 153 , 16 ," 3,789,780 ", 161 , 26 ," 6,102,010 ", 164 , 22 ,,,
경기,성남수정구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,성남수정구,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
경기,성남수정구,여,10~19세," 2,622,130 ", 39 , 10 ," 10,681,640 ", 113 , 18 ," 5,377,900 ", 85 , 19 , - , - , - ," 2,588,660 ", 44 , 16 ,,,
경기,성남수정구,여,20~29세," 5,302,260 ", 162 , 42 ," 7,039,550 ", 226 , 57 ," 10,804,350 ", 303 , 77 ," 9,437,690 ", 270 , 82 ," 13,495,370 ", 348 , 88 ,,,
경기,성남수정구,여,30~39세," 27,170,020 ", 711 , 144 ," 29,760,340 ", 746 , 142 ," 27,411,840 ", 801 , 190 ," 33,283,980 ", 968 , 191 ," 36,934,220 ", 979 , 204 ,,,
경기,성남수정구,여,40~49세," 62,399,880 "," 2,570 ", 439 ," 68,327,810 "," 2,541 ", 456 ," 71,972,520 "," 2,580 ", 486 ," 91,725,030 "," 2,870 ", 501 ," 96,126,970 "," 2,730 ", 497 ,,,
경기,성남수정구,여,50~59세," 224,621,330 "," 9,495 "," 1,469 "," 248,273,300 "," 9,091 "," 1,486 "," 283,080,470 "," 9,169 "," 1,573 "," 282,698,620 "," 9,625 "," 1,596 "," 295,554,810 "," 9,239 "," 1,592 ",,,
